T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.375	26.063	26.375	26.438	26.063	25.625	26.563	25.625	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.375	26.063	26.375	26.438	26.063	25.625	26.563	25.625	26.813	25.813	26.875	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.375	26.438	26.063	25.625	26.563	25.688	26.813	25.813	26.875	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.813	26.188	26.375	26.125	26.375	26.500	26.063	25.625	26.625	25.625	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.813	25.875	26.188	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.938	25.875	26.188	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.875	25.750	26.500	
25.938	25.875	26.188	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.938	26.188	26.438	26.125	26.438	26.375	26.000	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.938	26.188	26.438	26.063	26.438	26.375	26.063	25.625	26.688	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.375	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.563	25.688	26.875	25.813	27.000	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.188	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	27.000	25.750	26.500	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.750	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.563	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.375	26.500	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.188	26.375	26.500	26.000	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.875	26.250	26.375	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.688	25.688	26.875	25.813	27.000	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.688	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.375	26.125	26.375	26.438	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.688	26.563	
25.875	25.875	26.250	26.375	26.125	26.375	26.438	26.063	25.563	26.625	25.688	26.813	25.813	26.875	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.688	26.563	
25.875	25.938	26.250	26.375	26.125	26.375	26.438	26.063	25.625	26.688	25.688	26.875	25.750	26.938	25.688	26.563	
25.875	25.875	26.250	26.438	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.938	26.188	26.438	26.125	26.375	26.438	26.063	25.625	26.688	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.188	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.188	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.375	26.188	26.438	26.438	26.000	25.625	26.563	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.375	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.500	26.188	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.375	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.875	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.375	26.438	26.000	25.625	26.625	25.688	26.875	25.875	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.125	26.375	26.438	26.063	25.625	26.625	25.688	26.813	25.875	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.188	26.438	26.438	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.688	26.500	
25.875	25.938	26.250	26.438	26.188	26.438	26.438	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.625	25.750	26.875	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.750	26.813	25.813	26.938	25.750	26.500	
25.938	25.875	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.563	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.813	26.250	26.375	26.125	26.375	26.500	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.813	26.250	26.375	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.875	26.938	25.750	26.563	
25.875	25.875	26.188	26.375	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.750	26.938	25.750	26.563	
25.875	25.875	26.188	26.375	26.125	26.375	26.438	26.063	25.563	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.375	26.188	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.188	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.750	26.813	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.625	25.750	26.813	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.813	26.563	
25.875	25.875	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.813	26.563	
25.875	25.875	26.188	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.875	25.938	26.188	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.875	25.875	26.250	26.438	26.188	26.438	26.438	26.125	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.000	25.688	26.625	25.750	26.875	25.813	26.938	25.688	26.500	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.688	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.688	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.375	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.875	25.875	26.188	26.375	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.750	26.875	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.750	26.875	25.875	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.125	26.375	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.750	26.813	25.813	26.875	25.750	26.500	
25.938	25.938	26.250	26.500	26.125	26.438	26.500	26.063	25.688	26.688	25.688	26.875	25.875	26.938	25.750	26.563	
25.875	25.938	26.250	26.500	26.125	26.438	26.500	26.063	25.688	26.688	25.688	26.875	25.875	26.938	25.750	26.563	
25.938	25.938	26.250	26.500	26.125	26.438	26.438	26.000	25.688	26.625	25.750	26.875	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.500	26.125	26.438	26.438	26.000	25.688	26.688	25.750	26.875	25.813	26.938	25.750	26.500	
25.875	25.938	26.250	26.438	26.125	26.375	26.500	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.688	25.688	26.875	25.813	26.938	25.750	26.500	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.688	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.375	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	26.938	25.750	26.563	
25.875	25.875	26.188	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.813	27.000	25.750	26.563	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.875	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.688	26.875	25.813	26.938	25.813	26.563	
25.875	25.875	26.250	26.375	26.125	26.438	26.500	26.063	25.625	26.563	25.688	26.813	25.813	26.938	25.813	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.125	25.625	26.625	25.688	26.813	25.813	26.938	25.813	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.750	26.813	25.875	26.938	25.813	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	27.000	25.750	26.563	
25.875	25.875	26.250	26.375	26.125	26.438	26.438	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.688	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.563	25.688	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.563	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.438	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.375	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.375	26.125	26.375	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.625	25.750	26.813	25.813	26.938	25.750	26.500	
25.875	25.875	26.188	26.375	26.188	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.875	25.750	26.500	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.750	26.875	25.875	26.938	25.813	26.563	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.813	26.563	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.625	25.688	26.875	25.875	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.188	26.438	26.500	26.063	25.688	26.625	25.750	26.875	25.813	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.938	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.875	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.750	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.125	26.438	26.500	26.063	25.625	26.625	25.688	26.813	25.813	26.938	25.750	26.563	
25.875	25.875	26.250	26.438	26.188	26.438	26.500	26.063	25.625	26.563	25.688	26.813	25.875	26.938	25.750	26.563	
25.938	25.938	26.250	26.438	26.125	26.438	26.500	26.063	25.688	26.688	25.688	26.875	25.813	26.938	25.750	26.563	
