T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
22.063	22.188	22.188	22.438	22.063	22.188	22.188	22.250	22.125	22.500	22.250	22.438	22.188	22.500	22.125	22.250	
22.125	22.188	22.188	22.500	22.125	22.250	22.250	22.313	22.188	22.500	22.313	22.500	22.250	22.500	22.125	22.250	
22.125	22.188	22.188	22.438	22.125	22.250	22.250	22.313	22.188	22.500	22.313	22.500	22.250	22.500	22.125	22.313	
22.188	22.250	22.250	22.500	22.125	22.250	22.250	22.313	22.188	22.563	22.313	22.500	22.250	22.563	22.188	22.313	
22.188	22.250	22.250	22.500	22.125	22.250	22.250	22.313	22.188	22.563	22.375	22.500	22.250	22.563	22.188	22.313	
22.188	22.250	22.250	22.500	22.125	22.250	22.250	22.313	22.250	22.563	22.375	22.563	22.250	22.563	22.188	22.313	
22.188	22.313	22.250	22.500	22.188	22.313	22.250	22.375	22.250	22.563	22.313	22.563	22.313	22.563	22.188	22.313	
22.188	22.313	22.313	22.563	22.188	22.313	22.313	22.375	22.250	22.625	22.375	22.563	22.313	22.625	22.188	22.375	
22.250	22.313	22.313	22.563	22.188	22.313	22.313	22.375	22.250	22.625	22.375	22.563	22.313	22.625	22.250	22.375	
22.250	22.313	22.313	22.563	22.250	22.375	22.313	22.375	22.250	22.625	22.375	22.625	22.313	22.625	22.250	22.375	
22.188	22.313	22.313	22.563	22.250	22.375	22.313	22.438	22.250	22.625	22.375	22.563	22.313	22.625	22.250	22.375	
22.250	22.375	22.375	22.563	22.250	22.375	22.375	22.438	22.313	22.688	22.438	22.625	22.375	22.688	22.250	22.438	
22.250	22.375	22.375	22.563	22.250	22.375	22.375	22.438	22.313	22.688	22.438	22.625	22.375	22.688	22.250	22.438	
22.250	22.375	22.375	22.625	22.313	22.375	22.375	22.438	22.313	22.688	22.438	22.625	22.375	22.688	22.250	22.438	
22.250	22.375	22.375	22.625	22.313	22.375	22.375	22.438	22.313	22.688	22.438	22.625	22.375	22.688	22.313	22.438	
22.313	22.438	22.375	22.625	22.313	22.438	22.438	22.500	22.375	22.750	22.500	22.688	22.438	22.750	22.313	22.438	
22.313	22.438	22.375	22.625	22.313	22.438	22.438	22.500	22.375	22.688	22.500	22.688	22.438	22.750	22.313	22.500	
22.375	22.438	22.438	22.688	22.313	22.438	22.438	22.500	22.375	22.750	22.500	22.688	22.438	22.750	22.375	22.500	
22.375	22.438	22.438	22.688	22.313	22.438	22.438	22.500	22.375	22.750	22.500	22.688	22.438	22.750	22.375	22.500	
22.375	22.500	22.438	22.688	22.375	22.500	22.500	22.563	22.438	22.750	22.563	22.750	22.500	22.750	22.375	22.500	
22.375	22.500	22.438	22.688	22.375	22.500	22.500	22.563	22.438	22.750	22.563	22.750	22.500	22.750	22.375	22.563	
22.375	22.500	22.500	22.750	22.375	22.500	22.500	22.563	22.438	22.813	22.563	22.750	22.500	22.813	22.438	22.563	
22.375	22.500	22.500	22.750	22.375	22.500	22.500	22.563	22.438	22.813	22.563	22.750	22.500	22.813	22.438	22.563	
22.438	22.500	22.500	22.750	22.375	22.500	22.500	22.563	22.438	22.813	22.625	22.813	22.500	22.813	22.438	22.563	
22.438	22.500	22.500	22.750	22.438	22.563	22.500	22.625	22.438	22.813	22.563	22.750	22.500	22.813	22.438	22.563	
22.438	22.563	22.500	22.813	22.438	22.563	22.563	22.625	22.500	22.813	22.625	22.813	22.563	22.875	22.500	22.625	
22.438	22.563	22.563	22.813	22.438	22.563	22.563	22.625	22.500	22.813	22.625	22.813	22.563	22.875	22.500	22.625	
22.438	22.563	22.563	22.813	22.500	22.563	22.563	22.625	22.563	22.875	22.625	22.813	22.563	22.875	22.500	22.688	
22.500	22.563	22.563	22.813	22.500	22.563	22.625	22.688	22.563	22.875	22.625	22.875	22.625	22.875	22.500	22.688	
22.500	22.625	22.563	22.813	22.500	22.625	22.625	22.688	22.563	22.875	22.688	22.875	22.625	22.938	22.563	22.688	
22.500	22.625	22.563	22.875	22.500	22.625	22.625	22.688	22.563	22.875	22.688	22.875	22.625	22.938	22.563	22.688	
22.563	22.625	22.625	22.875	22.563	22.625	22.625	22.688	22.563	22.938	22.688	22.875	22.625	22.938	22.563	22.688	
22.500	22.625	22.625	22.875	22.563	22.688	22.625	22.688	22.563	22.938	22.688	22.875	22.625	22.938	22.563	22.688	
22.563	22.688	22.625	22.875	22.563	22.688	22.688	22.750	22.625	22.938	22.750	22.938	22.625	22.938	22.563	22.688	
22.563	22.688	22.625	22.875	22.563	22.688	22.625	22.750	22.625	22.938	22.750	22.938	22.688	22.938	22.563	22.750	
22.625	22.688	22.688	22.938	22.625	22.688	22.688	22.750	22.625	23.000	22.750	22.938	22.688	23.000	22.625	22.750	
22.625	22.688	22.688	22.938	22.625	22.750	22.688	22.813	22.625	23.000	22.750	23.000	22.688	23.000	22.625	22.750	
22.625	22.750	22.688	22.938	22.625	22.750	22.750	22.813	22.688	23.000	22.813	23.000	22.750	23.000	22.625	22.750	
22.625	22.750	22.688	22.938	22.625	22.750	22.750	22.813	22.688	23.063	22.813	23.000	22.750	23.000	22.625	22.750	
22.688	22.750	22.750	23.000	22.625	22.750	22.750	22.813	22.688	23.063	22.813	23.000	22.750	23.063	22.688	22.813	
22.688	22.750	22.750	23.000	22.625	22.750	22.750	22.813	22.688	23.063	22.813	23.000	22.750	23.063	22.688	22.813	
22.688	22.813	22.750	23.000	22.625	22.750	22.813	22.813	22.750	23.063	22.875	23.000	22.813	23.063	22.688	22.813	
22.688	22.813	22.750	23.000	22.688	22.750	22.813	22.813	22.750	23.063	22.875	23.063	22.813	23.063	22.688	22.813	
22.688	22.813	22.813	23.063	22.688	22.813	22.813	22.875	22.750	23.125	22.875	23.063	22.813	23.063	22.688	22.875	
22.688	22.813	22.813	23.000	22.688	22.813	22.813	22.875	22.750	23.125	22.875	23.063	22.813	23.125	22.750	22.813	
22.750	22.813	22.813	23.063	22.688	22.875	22.813	22.875	22.750	23.125	22.875	23.063	22.813	23.125	22.750	22.875	
22.750	22.813	22.813	23.063	22.750	22.875	22.813	22.875	22.750	23.125	22.875	23.063	22.813	23.125	22.750	22.875	
22.750	22.875	22.875	23.063	22.750	22.875	22.875	22.938	22.813	23.125	22.938	23.125	22.875	23.188	22.813	22.938	
22.750	22.875	22.875	23.063	22.750	22.875	22.875	22.938	22.813	23.125	22.938	23.125	22.875	23.188	22.750	22.938	
22.813	22.875	22.875	23.125	22.813	22.875	22.938	22.938	22.813	23.188	22.938	23.125	22.875	23.188	22.813	22.938	
22.813	22.875	22.875	23.125	22.813	22.938	22.875	22.938	22.875	23.188	23.000	23.125	22.875	23.188	22.813	22.938	
22.813	22.938	22.938	23.125	22.813	22.938	22.938	23.000	22.875	23.188	23.000	23.188	22.938	23.250	22.875	23.000	
22.813	22.938	22.875	23.125	22.813	22.938	22.938	23.000	22.875	23.188	23.000	23.188	22.938	23.188	22.875	23.000	
22.875	22.938	22.938	23.188	22.875	22.938	23.000	23.000	22.875	23.250	23.063	23.188	22.938	23.250	22.875	23.000	
22.875	22.938	22.938	23.188	22.875	22.938	23.000	23.000	22.875	23.250	23.063	23.188	22.938	23.250	22.875	23.000	
22.875	23.000	23.000	23.250	22.875	23.000	23.000	23.063	22.938	23.250	23.063	23.250	23.000	23.250	22.875	23.063	
22.875	23.000	22.938	23.250	22.875	23.000	23.000	23.063	22.938	23.250	23.063	23.250	23.000	23.250	22.875	23.000	
22.875	23.000	23.000	23.250	22.938	23.000	23.000	23.063	22.938	23.313	23.063	23.250	23.000	23.313	22.938	23.063	
22.938	23.000	23.000	23.250	22.938	23.000	23.000	23.063	22.938	23.250	23.063	23.250	23.000	23.313	22.938	23.063	
22.938	23.000	23.000	23.250	22.938	23.063	23.063	23.125	23.000	23.313	23.125	23.313	23.063	23.313	22.938	23.063	
22.938	23.063	23.000	23.250	22.938	23.063	23.063	23.125	23.000	23.313	23.125	23.313	23.063	23.313	22.938	23.063	
22.938	23.063	23.063	23.313	23.000	23.063	23.063	23.125	23.063	23.375	23.125	23.313	23.063	23.375	23.000	23.125	
23.000	23.063	23.063	23.313	23.000	23.063	23.063	23.125	23.063	23.375	23.125	23.313	23.063	23.375	23.000	23.125	
23.000	23.063	23.063	23.313	23.000	23.125	23.125	23.188	23.063	23.375	23.188	23.375	23.125	23.375	23.000	23.125	
23.000	23.125	23.063	23.313	23.000	23.125	23.125	23.188	23.063	23.375	23.188	23.375	23.063	23.375	23.000	23.188	
23.000	23.125	23.125	23.375	23.000	23.125	23.125	23.188	23.063	23.438	23.188	23.375	23.125	23.438	23.063	23.188	
23.063	23.125	23.125	23.375	23.000	23.125	23.125	23.188	23.063	23.375	23.188	23.375	23.125	23.438	23.063	23.188	
23.063	23.125	23.125	23.375	23.063	23.125	23.125	23.250	23.063	23.438	23.188	23.438	23.125	23.438	23.063	23.188	
23.063	23.188	23.125	23.375	23.063	23.188	23.188	23.250	23.125	23.438	23.188	23.438	23.188	23.438	23.063	23.188	
23.125	23.188	23.188	23.438	23.063	23.188	23.188	23.250	23.125	23.438	23.250	23.438	23.188	23.500	23.125	23.250	
23.063	23.188	23.188	23.438	23.063	23.188	23.188	23.250	23.125	23.438	23.250	23.438	23.188	23.500	23.063	23.250	
23.125	23.188	23.188	23.438	23.125	23.250	23.250	23.313	23.188	23.500	23.313	23.438	23.188	23.500	23.125	23.250	
23.125	23.188	23.188	23.438	23.125	23.250	23.250	23.313	23.188	23.500	23.250	23.438	23.188	23.500	23.125	23.250	
23.188	23.250	23.188	23.500	23.125	23.250	23.250	23.313	23.188	23.500	23.313	23.500	23.250	23.563	23.125	23.313	
23.188	23.250	23.250	23.438	23.125	23.250	23.250	23.313	23.188	23.563	23.313	23.500	23.250	23.563	23.125	23.313	
23.188	23.250	23.250	23.500	23.125	23.250	23.250	23.313	23.188	23.563	23.313	23.500	23.250	23.563	23.188	23.313	
23.188	23.250	23.250	23.500	23.125	23.313	23.250	23.313	23.188	23.563	23.313	23.500	23.250	23.563	23.188	23.313	
23.188	23.313	23.313	23.500	23.188	23.313	23.313	23.375	23.250	23.563	23.375	23.563	23.313	23.563	23.188	23.313	
23.188	23.313	23.313	23.500	23.188	23.313	23.313	23.375	23.250	23.625	23.375	23.563	23.313	23.563	23.188	23.313	
23.250	23.313	23.313	23.563	23.188	23.313	23.313	23.375	23.250	23.625	23.375	23.563	23.313	23.625	23.250	23.375	
23.250	23.313	23.313	23.563	23.188	23.313	23.313	23.375	23.250	23.625	23.375	23.563	23.313	23.625	23.250	23.375	
23.250	23.375	23.313	23.563	23.250	23.375	23.375	23.438	23.313	23.625	23.438	23.563	23.375	23.625	23.250	23.375	
23.250	23.375	23.313	23.563	23.250	23.375	23.375	23.438	23.313	23.625	23.438	23.625	23.375	23.625	23.250	23.438	
23.313	23.375	23.375	23.625	23.250	23.375	23.438	23.438	23.313	23.688	23.438	23.625	23.375	23.688	23.250	23.438	
23.313	23.375	23.375	23.625	23.250	23.375	23.375	23.438	23.313	23.688	23.438	23.625	23.375	23.688	23.313	23.438	
23.313	23.375	23.375	23.625	23.313	23.438	23.438	23.500	23.375	23.688	23.500	23.625	23.438	23.688	23.313	23.438	
23.313	23.375	23.375	23.625	23.313	23.438	23.438	23.500	23.375	23.688	23.500	23.625	23.438	23.688	23.313	23.438	
23.313	23.438	23.438	23.625	23.313	23.438	23.438	23.500	23.375	23.688	23.500	23.688	23.438	23.750	23.375	23.500	
23.313	23.438	23.438	23.625	23.313	23.438	23.438	23.500	23.375	23.688	23.500	23.688	23.438	23.750	23.375	23.500	
23.375	23.500	23.438	23.688	23.375	23.500	23.500	23.563	23.438	23.750	23.563	23.688	23.438	23.750	23.375	23.500	
23.375	23.500	23.438	23.688	23.375	23.500	23.500	23.563	23.438	23.750	23.563	23.750	23.500	23.813	23.375	23.563	
23.375	23.500	23.500	23.688	23.375	23.500	23.500	23.563	23.438	23.750	23.563	23.750	23.500	23.813	23.438	23.563	
23.375	23.500	23.500	23.750	23.438	23.500	23.500	23.563	23.438	23.750	23.563	23.750	23.500	23.813	23.438	23.563	
23.438	23.500	23.500	23.750	23.438	23.563	23.563	23.625	23.500	23.813	23.625	23.813	23.500	23.813	23.438	23.563	
23.438	23.500	23.500	23.750	23.438	23.563	23.563	23.625	23.500	23.813	23.563	23.750	23.563	23.813	23.438	23.563	
23.438	23.563	23.563	23.813	23.438	23.563	23.563	23.625	23.500	23.813	23.625	23.813	23.563	23.875	23.438	23.625	
23.438	23.563	23.563	23.750	23.438	23.563	23.563	23.625	23.500	23.813	23.625	23.813	23.563	23.875	23.438	23.625	
23.500	23.563	23.563	23.813	23.500	23.625	23.625	23.688	23.563	23.875	23.625	23.813	23.563	23.875	23.500	23.625	
23.500	23.625	23.563	23.813	23.500	23.625	23.563	23.688	23.563	23.875	23.688	23.813	23.563	23.875	23.500	23.625	
23.500	23.625	23.563	23.813	23.500	23.625	23.625	23.688	23.563	23.875	23.688	23.875	23.625	23.938	23.500	23.688	
23.500	23.625	23.563	23.813	23.500	23.625	23.625	23.688	23.563	23.875	23.688	23.875	23.625	23.938	23.500	23.688	
23.563	23.625	23.625	23.875	23.563	23.625	23.625	23.688	23.563	23.875	23.688	23.875	23.625	23.938	23.563	23.688	
23.563	23.625	23.625	23.875	23.563	23.625	23.625	23.688	23.563	23.938	23.688	23.875	23.625	23.938	23.563	23.688	
23.563	23.688	23.625	23.875	23.563	23.688	23.688	23.750	23.625	23.938	23.750	23.938	23.688	23.938	23.563	23.750	
23.563	23.688	23.625	23.875	23.563	23.688	23.688	23.750	23.625	23.938	23.750	23.938	23.688	23.938	23.563	23.750	
23.563	23.688	23.688	23.938	23.625	23.688	23.750	23.750	23.625	23.938	23.750	23.938	23.688	24.000	23.625	23.750	
23.625	23.688	23.688	23.938	23.625	23.688	23.750	23.750	23.625	23.938	23.750	23.938	23.688	24.000	23.625	23.750	
23.625	23.688	23.688	23.938	23.625	23.750	23.750	23.813	23.688	24.000	23.813	24.000	23.688	24.000	23.625	23.750	
23.625	23.688	23.750	23.938	23.625	23.750	23.750	23.813	23.688	24.000	23.813	24.000	23.750	24.000	23.625	23.750	
23.688	23.750	23.750	24.000	23.625	23.750	23.813	23.813	23.688	24.063	23.813	24.000	23.750	24.063	23.688	23.813	
23.688	23.750	23.750	24.000	23.688	23.750	23.813	23.813	23.688	24.063	23.875	24.000	23.750	24.063	23.688	23.813	
23.688	23.813	23.750	24.000	23.688	23.813	23.813	23.875	23.750	24.063	23.875	24.063	23.813	24.063	23.688	23.813	
23.688	23.813	23.750	24.000	23.688	23.813	23.813	23.875	23.750	24.063	23.875	24.063	23.750	24.063	23.688	23.813	
23.688	23.813	23.813	24.000	23.688	23.813	23.813	23.875	23.750	24.125	23.875	24.063	23.813	24.063	23.750	23.875	
23.688	23.813	23.813	24.063	23.750	23.813	23.813	23.875	23.750	24.125	23.875	24.063	23.813	24.063	23.750	23.875	
23.750	23.875	23.875	24.063	23.750	23.875	23.875	23.875	23.813	24.125	23.938	24.063	23.813	24.125	23.750	23.875	
23.750	23.875	23.813	24.063	23.750	23.875	23.875	23.938	23.813	24.125	23.938	24.063	23.875	24.125	23.750	23.875	
23.750	23.875	23.875	24.063	23.750	23.875	23.875	23.938	23.813	24.125	23.938	24.125	23.875	24.188	23.750	23.938	
23.750	23.875	23.875	24.063	23.750	23.875	23.875	23.938	23.813	24.125	23.938	24.125	23.875	24.188	23.813	23.938	
23.813	23.875	23.875	24.125	23.813	23.875	23.938	24.000	23.875	24.188	23.938	24.125	23.875	24.188	23.813	23.938	
23.813	23.875	23.875	24.125	23.813	23.875	23.875	23.938	23.875	24.188	24.000	24.125	23.875	24.188	23.813	23.938	
23.813	23.938	23.875	24.125	23.813	23.938	23.938	24.000	23.875	24.250	24.000	24.188	23.938	24.250	23.813	24.000	
23.813	23.938	23.938	24.125	23.813	23.938	23.938	24.000	23.875	24.250	24.000	24.188	23.938	24.250	23.813	24.000	
23.875	23.938	23.938	24.188	23.875	23.938	24.000	24.063	23.875	24.250	24.063	24.188	23.938	24.250	23.875	24.000	
23.875	23.938	23.938	24.188	23.875	23.938	24.000	24.063	23.875	24.250	24.063	24.188	23.938	24.250	23.875	24.000	
23.875	24.000	23.938	24.188	23.875	24.000	24.000	24.063	23.938	24.250	24.063	24.250	24.000	24.313	23.938	24.063	
23.875	24.000	24.000	24.188	23.875	24.000	24.000	24.063	23.938	24.250	24.063	24.250	24.000	24.313	23.938	24.063	
23.938	24.000	24.000	24.250	23.938	24.000	24.063	24.063	23.938	24.313	24.063	24.250	24.000	24.313	23.938	24.063	
23.938	24.000	24.000	24.250	23.938	24.000	24.063	24.063	23.938	24.313	24.125	24.250	24.000	24.313	23.938	24.063	
23.938	24.000	24.000	24.250	23.938	24.063	24.063	24.125	24.000	24.313	24.125	24.313	24.063	24.375	23.938	24.063	
23.938	24.000	24.000	24.250	23.938	24.063	24.063	24.125	24.000	24.313	24.125	24.313	24.063	24.375	24.000	24.063	
24.000	24.063	24.063	24.250	24.000	24.063	24.063	24.125	24.063	24.375	24.125	24.313	24.063	24.375	24.000	24.125	
24.000	24.063	24.063	24.313	24.000	24.063	24.125	24.125	24.000	24.375	24.125	24.313	24.063	24.375	24.000	24.125	
24.000	24.063	24.063	24.313	24.000	24.125	24.125	24.188	24.063	24.375	24.188	24.375	24.063	24.375	24.000	24.125	
24.000	24.063	24.063	24.313	24.000	24.125	24.125	24.188	24.063	24.375	24.188	24.375	24.063	24.375	24.000	24.125	
24.000	24.125	24.125	24.375	24.000	24.125	24.125	24.188	24.063	24.375	24.188	24.375	24.125	24.438	24.063	24.125	
24.000	24.125	24.125	24.313	24.000	24.125	24.125	24.188	24.063	24.375	24.188	24.375	24.125	24.438	24.063	24.188	
24.063	24.125	24.125	24.375	24.063	24.188	24.188	24.188	24.125	24.438	24.250	24.375	24.125	24.438	24.063	24.188	
24.063	24.125	24.125	24.375	24.063	24.188	24.188	24.188	24.125	24.438	24.250	24.438	24.125	24.438	24.063	24.188	
24.063	24.188	24.188	24.375	24.125	24.188	24.188	24.250	24.125	24.438	24.250	24.438	24.188	24.500	24.125	24.250	
24.063	24.188	24.188	24.375	24.125	24.188	24.188	24.250	24.125	24.438	24.250	24.438	24.188	24.500	24.125	24.250	
24.125	24.188	24.188	24.438	24.125	24.250	24.188	24.313	24.188	24.500	24.313	24.500	24.188	24.500	24.125	24.250	
24.125	24.188	24.188	24.438	24.125	24.250	24.250	24.250	24.188	24.500	24.313	24.438	24.250	24.500	24.125	24.250	
24.125	24.250	24.250	24.438	24.125	24.250	24.250	24.313	24.188	24.500	24.313	24.500	24.250	24.500	24.125	24.313	
24.125	24.250	24.250	24.438	24.125	24.250	24.250	24.313	24.188	24.500	24.313	24.500	24.250	24.563	24.125	24.250	
24.188	24.250	24.250	24.500	24.188	24.250	24.313	24.313	24.188	24.500	24.313	24.500	24.250	24.563	24.188	24.313	
24.188	24.250	24.250	24.500	24.188	24.250	24.313	24.313	24.188	24.500	24.313	24.500	24.250	24.563	24.188	24.313	
24.188	24.313	24.313	24.500	24.188	24.313	24.313	24.375	24.250	24.563	24.375	24.563	24.313	24.563	24.188	24.313	
24.188	24.313	24.313	24.500	24.250	24.313	24.313	24.375	24.250	24.563	24.375	24.563	24.313	24.563	24.188	24.313	
24.250	24.313	24.313	24.500	24.250	24.313	24.313	24.375	24.250	24.625	24.375	24.563	24.313	24.625	24.250	24.375	
24.188	24.313	24.313	24.563	24.250	24.313	24.313	24.375	24.250	24.625	24.375	24.563	24.313	24.625	24.250	24.375	
24.250	24.313	24.313	24.563	24.250	24.375	24.375	24.438	24.250	24.625	24.438	24.625	24.375	24.625	24.250	24.438	
24.250	24.313	24.313	24.563	24.250	24.375	24.375	24.438	24.313	24.625	24.375	24.625	24.375	24.625	24.250	24.375	
24.250	24.375	24.375	24.563	24.313	24.375	24.375	24.438	24.313	24.688	24.438	24.625	24.375	24.688	24.313	24.438	
24.250	24.375	24.375	24.625	24.313	24.375	24.438	24.438	24.313	24.688	24.438	24.625	24.375	24.688	24.313	24.438	
24.313	24.375	24.375	24.625	24.313	24.438	24.438	24.500	24.375	24.688	24.500	24.688	24.438	24.688	24.313	24.438	
24.313	24.375	24.375	24.625	24.313	24.438	24.438	24.500	24.375	24.688	24.500	24.625	24.438	24.688	24.313	24.438	
24.313	24.438	24.438	24.625	24.313	24.438	24.438	24.500	24.375	24.688	24.500	24.688	24.438	24.750	24.313	24.500	
24.313	24.438	24.438	24.625	24.313	24.438	24.438	24.500	24.375	24.688	24.500	24.688	24.438	24.750	24.375	24.500	
24.375	24.438	24.438	24.688	24.375	24.438	24.500	24.563	24.375	24.750	24.500	24.688	24.438	24.750	24.375	24.500	
24.375	24.438	24.438	24.688	24.375	24.438	24.500	24.563	24.438	24.750	24.500	24.688	24.438	24.750	24.375	24.500	
24.375	24.500	24.500	24.688	24.375	24.500	24.500	24.563	24.438	24.750	24.563	24.688	24.500	24.750	24.375	24.563	
24.375	24.500	24.500	24.688	24.375	24.500	24.500	24.563	24.438	24.750	24.563	24.688	24.500	24.750	24.375	24.563	
24.375	24.500	24.500	24.750	24.438	24.500	24.563	24.563	24.438	24.750	24.563	24.750	24.500	24.813	24.438	24.563	
24.438	24.500	24.500	24.750	24.438	24.500	24.500	24.563	24.438	24.750	24.563	24.750	24.500	24.813	24.438	24.563	
24.438	24.500	24.500	24.750	24.438	24.563	24.563	24.625	24.500	24.813	24.625	24.750	24.500	24.813	24.438	24.563	
24.438	24.500	24.500	24.750	24.438	24.563	24.563	24.625	24.500	24.813	24.625	24.750	24.500	24.813	24.438	24.563	
24.438	24.563	24.563	24.750	24.438	24.563	24.563	24.625	24.500	24.813	24.625	24.813	24.563	24.875	24.438	24.625	
24.438	24.563	24.563	24.750	24.438	24.563	24.563	24.625	24.500	24.813	24.625	24.813	24.563	24.875	24.438	24.625	
24.500	24.563	24.563	24.813	24.500	24.625	24.625	24.688	24.500	24.875	24.625	24.813	24.563	24.875	24.500	24.625	
24.500	24.563	24.563	24.813	24.500	24.625	24.563	24.625	24.563	24.875	24.625	24.813	24.563	24.875	24.500	24.625	
24.500	24.563	24.563	24.813	24.500	24.625	24.625	24.688	24.563	24.875	24.688	24.875	24.625	24.875	24.500	24.625	
24.500	24.563	24.563	24.813	24.500	24.625	24.625	24.688	24.563	24.875	24.688	24.875	24.563	24.875	24.500	24.625	
24.500	24.625	24.625	24.875	24.500	24.625	24.625	24.688	24.563	24.875	24.688	24.875	24.625	24.938	24.500	24.688	
24.500	24.625	24.625	24.813	24.500	24.625	24.625	24.688	24.563	24.875	24.688	24.875	24.625	24.938	24.563	24.688	
24.500	24.625	24.625	24.875	24.563	24.625	24.625	24.688	24.563	24.938	24.688	24.875	24.625	24.938	24.563	24.688	
24.563	24.625	24.625	24.875	24.563	24.625	24.625	24.750	24.563	24.875	24.688	24.875	24.625	24.938	24.563	24.688	
24.563	24.688	24.625	24.938	24.563	24.688	24.688	24.750	24.625	24.938	24.750	24.875	24.688	24.938	24.563	24.750	
24.563	24.688	24.625	24.938	24.563	24.688	24.688	24.750	24.625	24.938	24.750	24.938	24.688	25.000	24.563	24.750	
24.563	24.688	24.688	24.938	24.563	24.688	24.688	24.750	24.625	24.938	24.750	24.938	24.688	25.000	24.625	24.750	
24.563	24.688	24.688	24.938	24.625	24.688	24.688	24.750	24.625	25.000	24.813	24.938	24.688	25.000	24.625	24.750	
24.625	24.688	24.688	24.938	24.625	24.750	24.750	24.813	24.688	25.000	24.813	25.000	24.688	25.000	24.625	24.750	
